"","WNS","Cycles","FMax","LUs","Pins","Regs","Blocks","RAM","DPS"
"115",Inf,4771,33.45,2,3,6579,1,1,0
"116",Inf,4771,33.45,2,3,6579,1,1,0
"117",Inf,4771,33.45,2,3,6579,1,1,0
"118",1.37819465133,4771,33.45,2,3,6579,1,1,0
"119",Inf,4771,33.45,2,3,6579,1,1,0
"120",Inf,4771,33.45,2,3,6579,1,1,0
"121",Inf,4771,33.45,2,3,6579,1,1,0
"122",Inf,4771,33.45,2,3,6579,1,1,0
"123",Inf,4771,33.45,2,3,6579,1,1,0
"124",1.00246371416,4771,33.45,2,3,6579,1,1,0
"125",NA,4771,33.45,2,3,6579,1,1,0
"126",1,4771,33.45,2,3,6579,1,1,0
"127",Inf,4771,33.45,2,3,6579,1,1,0
"128",1.17109894221,4771,33.45,2,3,6579,1,1,0
"129",1,4771,33.45,2,3,6579,1,1,0
"130",Inf,4771,33.45,2,3,6579,1,1,0
"131",1.16532018949,4771,33.45,2,3,6579,1,1,0
"132",Inf,4771,33.45,2,3,6579,1,1,0
"133",Inf,4771,33.45,2,3,6579,1,1,0
"134",Inf,4771,33.45,2,3,6579,1,1,0
"135",Inf,4771,33.45,2,3,6579,1,1,0
"136",1.38630945183,4771,33.45,2,3,6579,1,1,0
"137",1,4771,33.45,2,3,6579,1,1,0
"138",Inf,4771,33.45,2,3,6579,1,1,0
"139",Inf,4771,33.45,2,3,6579,1,1,0
"140",Inf,4771,33.45,2,3,6579,1,1,0
"141",Inf,4771,33.45,2,3,6579,1,1,0
"142",1.00139501623,4771,33.45,2,3,6579,1,1,0
"143",Inf,4771,33.45,2,3,6579,1,1,0
"144",1.38796732932,4771,33.45,2,3,6579,1,1,0
"145",Inf,4771,33.45,2,3,6579,1,1,0
"146",Inf,4771,33.45,2,3,6579,1,1,0
"147",1.00065513994,4771,33.45,2,3,6579,1,1,0
"148",Inf,4771,33.45,2,3,6579,1,1,0
"149",NA,4771,33.45,2,3,6579,1,1,0
