"","WNS","Cycles","FMax","LUs","Pins","Regs","Blocks","RAM","DPS"
"1",1,7586,224.37,2,3,7285,1,1,39
"2",1.00095163568,7586,224.37,2,3,7285,1,1,39
"3",Inf,7586,224.37,2,3,7285,1,1,39
"4",1.07043246478,7586,224.37,2,3,7285,1,1,39
"5",Inf,7586,224.37,2,3,7285,1,1,39
"6",Inf,7586,224.37,2,3,7285,1,1,39
"7",Inf,7586,224.37,2,3,7285,1,1,39
"8",Inf,7586,224.37,2,3,7285,1,1,39
"9",Inf,7586,224.37,2,3,7285,1,1,39
"10",Inf,7586,224.37,2,3,7285,1,1,39
"11",0.95952117711,14647,205.47,2,4,10734,1,1,1
"12",0.953643950949,14647,197.63,2,4,10389,1,1,1
"13",Inf,14647,197.63,2,4,10389,1,1,1
"14",Inf,14647,197.63,2,4,10389,1,1,1
"15",0.78447297168,7977,238.27,2,4,7032,1,1,1
"16",Inf,7977,238.27,2,4,7032,1,1,1
"17",Inf,7977,238.27,2,4,7032,1,1,1
"18",0.794581588159,7977,238.27,2,4,7032,1,1,1
"19",Inf,7977,238.27,2,4,7032,1,1,1
"20",0.806570894645,7977,238.27,2,4,7032,1,1,1
"21",0.939609465604,7977,238.27,2,4,7032,1,1,1
"22",1.00704780894,7977,238.27,2,4,7032,1,1,1
"23",NA,7977,238.27,2,4,7032,1,1,1
"24",1,7586,224.37,2,3,7285,1,1,39
"25",Inf,7586,224.37,2,3,7285,1,1,39
"26",1.00245741435,7586,224.37,2,3,7285,1,1,39
"27",1.13764700884,7586,224.37,2,3,7285,1,1,39
"28",Inf,7586,224.37,2,3,7285,1,1,39
"29",Inf,7586,224.37,2,3,7285,1,1,39
"30",Inf,7586,224.37,2,3,7285,1,1,39
"31",Inf,7586,224.37,2,3,7285,1,1,39
"32",1.5799078304,7586,224.37,2,3,7285,1,1,39
"33",0.977810921885,6743,173.49,2,3,6472,1,1,38
"34",0.977810921885,6743,173.49,2,3,6472,1,1,38
"35",0.977814691582,6743,173.49,2,3,6472,1,1,38
"36",Inf,6743,173.49,2,3,6472,1,1,38
"37",0.977810921885,6743,173.49,2,3,6472,1,1,38
"38",1.02286289136,6743,173.49,2,3,6472,1,1,38
"39",Inf,6743,173.49,2,3,6472,1,1,38
"40",0.973599142211,6743,186.12,2,3,6476,1,1,38
"41",NA,6743,186.12,2,3,6476,1,1,38
"42",1,7586,224.37,2,3,7285,1,1,39
"43",Inf,7586,224.37,2,3,7285,1,1,39
"44",Inf,7586,224.37,2,3,7285,1,1,39
"45",0.977810921885,6743,173.49,2,3,6472,1,1,38
"46",Inf,6743,173.49,2,3,6472,1,1,38
"47",0.977810921885,6743,173.49,2,3,6472,1,1,38
"48",0.977810921885,6743,173.49,2,3,6472,1,1,38
"49",0.854376718383,6743,180.83,1,3,6153,1,1,38
"50",0.854376718383,6743,180.83,1,3,6153,1,1,38
"51",0.847660060335,5482,179.79,1,3,6299,1,1,38
"52",0.900725990905,5482,179.79,1,3,6299,1,1,38
"53",1.14469269573,5482,179.79,1,3,6299,1,1,38
"54",0.847660060335,5482,179.79,1,3,6299,1,1,38
"55",0.847660060335,5482,179.79,1,3,6299,1,1,38
"56",0.865173434615,5482,179.79,1,3,6299,1,1,38
"57",NA,5482,179.79,1,3,6299,1,1,38
"58",1,7586,224.37,2,3,7285,1,1,39
"59",Inf,7586,224.37,2,3,7285,1,1,39
"60",Inf,7586,224.37,2,3,7285,1,1,39
"61",Inf,7586,224.37,2,3,7285,1,1,39
"62",Inf,7586,224.37,2,3,7285,1,1,39
"63",Inf,7586,224.37,2,3,7285,1,1,39
"64",1,7586,224.37,2,3,7285,1,1,39
"65",Inf,7586,224.37,2,3,7285,1,1,39
"66",1.01737378631,7586,224.37,2,3,7285,1,1,39
"67",Inf,7586,224.37,2,3,7285,1,1,39
"68",Inf,7586,224.37,2,3,7285,1,1,39
"69",Inf,7586,224.37,2,3,7285,1,1,39
"70",1.15018937749,7586,224.37,2,3,7285,1,1,39
"71",Inf,7586,224.37,2,3,7285,1,1,39
"72",Inf,7586,224.37,2,3,7285,1,1,39
"73",1,7586,224.37,2,3,7285,1,1,39
"74",Inf,7586,224.37,2,3,7285,1,1,39
"75",Inf,7586,224.37,2,3,7285,1,1,39
"76",1,7586,224.37,2,3,7285,1,1,39
"77",0.981196898232,7586,240.85,2,3,6980,1,1,38
"78",Inf,7586,240.85,2,3,6980,1,1,38
"79",Inf,7586,240.85,2,3,6980,1,1,38
"80",Inf,7586,240.85,2,3,6980,1,1,38
"81",Inf,7586,240.85,2,3,6980,1,1,38
"82",Inf,7586,240.85,2,3,6980,1,1,38
"83",Inf,7586,240.85,2,3,6980,1,1,38
"84",Inf,7586,240.85,2,3,6980,1,1,38
"85",Inf,7586,240.85,2,3,6980,1,1,38
"86",1.14228761852,7586,240.85,2,3,6980,1,1,38
"87",NA,7586,240.85,2,3,6980,1,1,38
"88",1,7586,224.37,2,3,7285,1,1,39
"89",1,7586,224.37,2,3,7285,1,1,39
"90",Inf,7586,224.37,2,3,7285,1,1,39
"91",0.808486812936,6200,178.38,1,3,4785,1,1,38
"92",Inf,6200,178.38,1,3,4785,1,1,38
"93",0.799735583947,6200,175.28,1,3,4465,1,1,38
"94",Inf,6200,175.28,1,3,4465,1,1,38
"95",Inf,6200,175.28,1,3,4465,1,1,38
"96",0.967938674492,6200,175.28,1,3,4465,1,1,38
"97",Inf,6200,175.28,1,3,4465,1,1,38
"98",Inf,6200,175.28,1,3,4465,1,1,38
"99",Inf,6200,175.28,1,3,4465,1,1,38
"100",0.801430347765,6200,175.28,1,3,4465,1,1,38
"101",Inf,6200,175.28,1,3,4465,1,1,38
"102",Inf,6200,175.28,1,3,4465,1,1,38
"103",Inf,6200,175.28,1,3,4465,1,1,38
"104",0.818763256745,6200,175.28,1,3,4465,1,1,38
"105",Inf,6200,175.28,1,3,4465,1,1,38
"106",Inf,6200,175.28,1,3,4465,1,1,38
"107",0.799735583947,6200,175.28,1,3,4465,1,1,38
"108",Inf,6200,175.28,1,3,4465,1,1,38
"109",0.799735583947,6200,175.28,1,3,4465,1,1,38
"110",Inf,6200,175.28,1,3,4465,1,1,38
"111",Inf,6200,175.28,1,3,4465,1,1,38
"112",Inf,6200,175.28,1,3,4465,1,1,38
"113",NA,6200,175.28,1,3,4465,1,1,38
"114",1,7586,224.37,2,3,7285,1,1,39
"115",Inf,7586,224.37,2,3,7285,1,1,39
"116",Inf,7586,224.37,2,3,7285,1,1,39
"117",Inf,7586,224.37,2,3,7285,1,1,39
"118",1.00051993611,7586,224.37,2,3,7285,1,1,39
"119",Inf,7586,224.37,2,3,7285,1,1,39
"120",Inf,7586,224.37,2,3,7285,1,1,39
"121",1.45497174008,7586,224.37,2,3,7285,1,1,39
"122",Inf,7586,224.37,2,3,7285,1,1,39
"123",Inf,7586,224.37,2,3,7285,1,1,39
"124",Inf,7586,224.37,2,3,7285,1,1,39
"125",Inf,7586,224.37,2,3,7285,1,1,39
"126",Inf,7586,224.37,2,3,7285,1,1,39
"127",1.01664431642,7586,224.37,2,3,7285,1,1,39
"128",Inf,7586,224.37,2,3,7285,1,1,39
"129",1.13256352158,7586,224.37,2,3,7285,1,1,39
"130",Inf,7586,224.37,2,3,7285,1,1,39
"131",1.00329799263,7586,224.37,2,3,7285,1,1,39
"132",Inf,7586,224.37,2,3,7285,1,1,39
"133",Inf,7586,224.37,2,3,7285,1,1,39
"134",Inf,7586,224.37,2,3,7285,1,1,39
"135",1.49266969335,7586,224.37,2,3,7285,1,1,39
"136",0.974642492176,6743,180.64,2,3,6451,1,1,38
"137",Inf,6743,180.64,2,3,6451,1,1,38
"138",NA,6743,180.64,2,3,6451,1,1,38
