"","WNS","Cycles","FMax","LUs","Pins","Regs","Blocks","RAM","DPS"
"1",1,7586,224.37,2,3,7285,1,1,39
"2",1.00094798715,7586,224.37,2,3,7285,1,1,39
"3",Inf,7586,224.37,2,3,7285,1,1,39
"4",Inf,7586,224.37,2,3,7285,1,1,39
"5",0.97743148385,6809,241.02,2,3,7332,1,1,39
"6",0.98783050815,6809,241.02,2,3,7332,1,1,39
"7",0.961029102604,7752,174.58,2,4,7685,1,1,1
"8",Inf,7752,174.58,2,4,7685,1,1,1
"9",Inf,7752,174.58,2,4,7685,1,1,1
"10",Inf,7752,174.58,2,4,7685,1,1,1
"11",0.889881493103,6950,217.11,1,3,5326,1,1,41
"12",Inf,6950,217.11,1,3,5326,1,1,41
"13",Inf,6950,217.11,1,3,5326,1,1,41
"14",Inf,6950,217.11,1,3,5326,1,1,41
"15",0.876252346569,6950,227.48,1,3,5319,1,1,39
"16",Inf,6950,227.48,1,3,5319,1,1,39
"17",Inf,6950,227.48,1,3,5319,1,1,39
"18",Inf,6950,227.48,1,3,5319,1,1,39
"19",0.865670295134,6950,228.83,1,3,5005,1,1,38
"20",Inf,6950,228.83,1,3,5005,1,1,38
"21",NA,6950,228.83,1,3,5005,1,1,38
"22",1,7586,224.37,2,3,7285,1,1,39
"23",Inf,7586,224.37,2,3,7285,1,1,39
"24",0.96438863127,6429,139.39,2,4,7486,1,1,1
"25",1.53236198745,6429,139.39,2,4,7486,1,1,1
"26",0.915373871234,7965,240.79,2,4,7797,1,1,1
"27",Inf,7965,240.79,2,4,7797,1,1,1
"28",0.915373871234,7965,240.79,2,4,7797,1,1,1
"29",1.05677219086,7965,240.79,2,4,7797,1,1,1
"30",Inf,7965,240.79,2,4,7797,1,1,1
"31",0.915373871234,7965,240.79,2,4,7797,1,1,1
"32",Inf,7965,240.79,2,4,7797,1,1,1
"33",0.914595311791,7965,244.38,2,4,7862,1,1,1
"34",0.914595311791,7965,244.38,2,4,7862,1,1,1
"35",Inf,7965,244.38,2,4,7862,1,1,1
"36",1.03989444246,7965,244.38,2,4,7862,1,1,1
"37",NA,7965,244.38,2,4,7862,1,1,1
"38",1,7586,224.37,2,3,7285,1,1,39
"39",Inf,7586,224.37,2,3,7285,1,1,39
"40",Inf,7586,224.37,2,3,7285,1,1,39
"41",Inf,7586,224.37,2,3,7285,1,1,39
"42",1.0001785903,7586,224.37,2,3,7285,1,1,39
"43",0.946590969678,7590,183.15,2,4,7587,1,1,1
"44",Inf,7590,183.15,2,4,7587,1,1,1
"45",1.11513970283,7590,183.15,2,4,7587,1,1,1
"46",1.20441447089,7590,183.15,2,4,7587,1,1,1
"47",0.983311688355,7590,183.15,2,4,7587,1,1,1
"48",0.951306103404,7590,183.15,2,4,7587,1,1,1
"49",Inf,7590,183.15,2,4,7587,1,1,1
"50",Inf,7590,183.15,2,4,7587,1,1,1
"51",Inf,7590,183.15,2,4,7587,1,1,1
"52",0.957939048645,7590,183.15,2,4,7587,1,1,1
"53",Inf,7590,183.15,2,4,7587,1,1,1
"54",Inf,7590,183.15,2,4,7587,1,1,1
"55",0.931412938117,6661,178.95,2,4,7722,1,1,1
"56",0.931412938117,6661,178.95,2,4,7722,1,1,1
"57",NA,6661,178.95,2,4,7722,1,1,1
"58",1,7586,224.37,2,3,7285,1,1,39
"59",Inf,7586,224.37,2,3,7285,1,1,39
"60",Inf,7586,224.37,2,3,7285,1,1,39
"61",Inf,7586,224.37,2,3,7285,1,1,39
"62",1.00383464156,7586,224.37,2,3,7285,1,1,39
"63",1,7586,224.37,2,3,7285,1,1,39
"64",Inf,7586,224.37,2,3,7285,1,1,39
"65",Inf,7586,224.37,2,3,7285,1,1,39
"66",Inf,7586,224.37,2,3,7285,1,1,39
"67",1.07895514358,7586,224.37,2,3,7285,1,1,39
"68",Inf,7586,224.37,2,3,7285,1,1,39
"69",Inf,7586,224.37,2,3,7285,1,1,39
"70",Inf,7586,224.37,2,3,7285,1,1,39
"71",1.13859653942,7586,224.37,2,3,7285,1,1,39
"72",1.0001785903,7586,224.37,2,3,7285,1,1,39
"73",Inf,7586,224.37,2,3,7285,1,1,39
"74",Inf,7586,224.37,2,3,7285,1,1,39
"75",Inf,7586,224.37,2,3,7285,1,1,39
"76",0.946065967195,7590,182.92,2,4,7549,1,1,1
"77",0.948681355151,7590,182.92,2,4,7549,1,1,1
"78",1.03770460457,7590,182.92,2,4,7549,1,1,1
"79",NA,7590,182.92,2,4,7549,1,1,1
"80",1,7586,224.37,2,3,7285,1,1,39
"81",1,7586,224.37,2,3,7285,1,1,39
"82",Inf,7586,224.37,2,3,7285,1,1,39
"83",1.66394252789,7586,224.37,2,3,7285,1,1,39
"84",Inf,7586,224.37,2,3,7285,1,1,39
"85",Inf,7586,224.37,2,3,7285,1,1,39
"86",Inf,7586,224.37,2,3,7285,1,1,39
"87",1.00094952099,7586,224.37,2,3,7285,1,1,39
"88",Inf,7586,224.37,2,3,7285,1,1,39
"89",Inf,7586,224.37,2,3,7285,1,1,39
"90",1.00385896632,7586,224.37,2,3,7285,1,1,39
"91",1.0037561915,7586,224.37,2,3,7285,1,1,39
"92",Inf,7586,224.37,2,3,7285,1,1,39
"93",Inf,7586,224.37,2,3,7285,1,1,39
"94",1.65109409998,7586,224.37,2,3,7285,1,1,39
"95",Inf,7586,224.37,2,3,7285,1,1,39
"96",Inf,7586,224.37,2,3,7285,1,1,39
"97",1.13722939542,7586,224.37,2,3,7285,1,1,39
"98",Inf,7586,224.37,2,3,7285,1,1,39
"99",Inf,7586,224.37,2,3,7285,1,1,39
"100",Inf,7586,224.37,2,3,7285,1,1,39
"101",NA,7586,224.37,2,3,7285,1,1,39
"102",1,7586,224.37,2,3,7285,1,1,39
"103",1.18488492767,7586,224.37,2,3,7285,1,1,39
"104",Inf,7586,224.37,2,3,7285,1,1,39
"105",Inf,7586,224.37,2,3,7285,1,1,39
"106",Inf,7586,224.37,2,3,7285,1,1,39
"107",Inf,7586,224.37,2,3,7285,1,1,39
"108",Inf,7586,224.37,2,3,7285,1,1,39
"109",1.00406328142,7586,224.37,2,3,7285,1,1,39
"110",Inf,7586,224.37,2,3,7285,1,1,39
"111",Inf,7586,224.37,2,3,7285,1,1,39
"112",1,7586,224.37,2,3,7285,1,1,39
"113",1.62457059496,7586,224.37,2,3,7285,1,1,39
"114",1.74727808691,7586,224.37,2,3,7285,1,1,39
"115",Inf,7586,224.37,2,3,7285,1,1,39
"116",1,7586,224.37,2,3,7285,1,1,39
"117",1.03211704294,7586,224.37,2,3,7285,1,1,39
"118",Inf,7586,224.37,2,3,7285,1,1,39
"119",Inf,7586,224.37,2,3,7285,1,1,39
"120",Inf,7586,224.37,2,3,7285,1,1,39
"121",1.46888126789,7586,224.37,2,3,7285,1,1,39
"122",NA,7586,224.37,2,3,7285,1,1,39
"123",1,7586,224.37,2,3,7285,1,1,39
"124",Inf,7586,224.37,2,3,7285,1,1,39
"125",Inf,7586,224.37,2,3,7285,1,1,39
"126",Inf,7586,224.37,2,3,7285,1,1,39
"127",Inf,7586,224.37,2,3,7285,1,1,39
"128",Inf,7586,224.37,2,3,7285,1,1,39
