"","WNS","Cycles","FMax","LUs","Pins","Regs","Blocks","RAM","DPS"
"1",1,193468,265.82,1,3,4000,1,1,0
"2",Inf,193468,265.82,1,3,4000,1,1,0
"3",Inf,193468,265.82,1,3,4000,1,1,0
"4",0.844513428449,122762,266.45,1,3,3826,1,1,0
"5",Inf,122762,266.45,1,3,3826,1,1,0
"6",0.859804474188,122762,266.45,1,3,3826,1,1,0
"7",Inf,122762,266.45,1,3,3826,1,1,0
"8",0.844513428449,122762,266.45,1,3,3826,1,1,0
"9",0.844513428449,122762,266.45,1,3,3826,1,1,0
"10",Inf,122762,266.45,1,3,3826,1,1,0
"11",Inf,122762,266.45,1,3,3826,1,1,0
"12",Inf,122762,266.45,1,3,3826,1,1,0
"13",0.844513428449,122762,266.45,1,3,3826,1,1,0
"14",0.844513428449,122762,266.45,1,3,3826,1,1,0
"15",NA,122762,266.45,1,3,3826,1,1,0
"16",1,193468,265.82,1,3,4000,1,1,0
"17",Inf,193468,265.82,1,3,4000,1,1,0
"18",Inf,193468,265.82,1,3,4000,1,1,0
"19",1,193468,265.82,1,3,4000,1,1,0
"20",Inf,193468,265.82,1,3,4000,1,1,0
"21",Inf,193468,265.82,1,3,4000,1,1,0
"22",Inf,193468,265.82,1,3,4000,1,1,0
"23",Inf,193468,265.82,1,3,4000,1,1,0
"24",Inf,193468,265.82,1,3,4000,1,1,0
"25",Inf,193468,265.82,1,3,4000,1,1,0
"26",Inf,193468,265.82,1,3,4000,1,1,0
"27",Inf,193468,265.82,1,3,4000,1,1,0
"28",Inf,193468,265.82,1,3,4000,1,1,0
"29",Inf,193468,265.82,1,3,4000,1,1,0
"30",Inf,193468,265.82,1,3,4000,1,1,0
"31",1.02892600271,193468,265.82,1,3,4000,1,1,0
"32",Inf,193468,265.82,1,3,4000,1,1,0
"33",Inf,193468,265.82,1,3,4000,1,1,0
"34",NA,193468,265.82,1,3,4000,1,1,0
"35",1,193468,265.82,1,3,4000,1,1,0
"36",Inf,193468,265.82,1,3,4000,1,1,0
"37",0.944319004806,193468,297.53,1,3,3739,1,1,0
"38",Inf,193468,297.53,1,3,3739,1,1,0
"39",Inf,193468,297.53,1,3,3739,1,1,0
"40",Inf,193468,297.53,1,3,3739,1,1,0
"41",1,193468,297.53,1,3,3739,1,1,0
"42",0.944319004806,193468,297.53,1,3,3739,1,1,0
"43",Inf,193468,297.53,1,3,3739,1,1,0
"44",Inf,193468,297.53,1,3,3739,1,1,0
"45",Inf,193468,297.53,1,3,3739,1,1,0
"46",Inf,193468,297.53,1,3,3739,1,1,0
"47",0.972465887061,193468,297.53,1,3,3739,1,1,0
"48",0.944319004806,193468,297.53,1,3,3739,1,1,0
"49",Inf,193468,297.53,1,3,3739,1,1,0
"50",Inf,193468,297.53,1,3,3739,1,1,0
"51",Inf,193468,297.53,1,3,3739,1,1,0
"52",Inf,193468,297.53,1,3,3739,1,1,0
"53",Inf,193468,297.53,1,3,3739,1,1,0
"54",NA,193468,297.53,1,3,3739,1,1,0
